fecha_hora,latitud,longitud,via,grado_severidad,tipo_siniestro,causa_probable,victima1_edad,victima1_condicion,victima1_sexo,victima1_actor_vial,victima2_edad,victima2_condicion,victima2_sexo,victima2_actor_vial,victima3_edad,victima3_condicion,victima3_sexo,victima3_actor_vial
2020-07-14 09:10:36,-4.002020,-79.182332,Av. Isidro Ayora,CON_FALLECIDOS,Incendio,Visibilidad reducida,43,FALLECIDO,HOMBRE,CICLISTA,22,LESIONADO,HOMBRE,PEATON,25,LESIONADO,HOMBRE,CICLISTA
2020-10-11 01:44:53,-3.989643,-79.213008,Calle Colon,CON_FALLECIDOS,Atropellamiento,Equipo de seguridad deficiente,29,FALLECIDO,HOMBRE,PEATON,26,FALLECIDO,HOMBRE,SCOOTER,,,,
2020-02-13 22:04:50,-3.983266,-79.223176,Calle 18 de Noviembre,CON_FALLECIDOS,Accidente Laboral,Estado de embriaguez,55,FALLECIDO,HOMBRE,OTRO,64,FALLECIDO,HOMBRE,PEATON,30,LESIONADO,MUJER,PEATON
2020-10-27 08:43:08,-4.016561,-79.191864,Calle Bolivar,SOLO_DANOS,Choque Vehicular,Falla mecanica,,,,,,,,,,,,
2020-12-27 06:23:24,-3.999629,-79.212372,Av. 8 de Diciembre,CON_FALLECIDOS,Volcamiento,Imprudencia del conductor,24,FALLECIDO,HOMBRE,CICLISTA,43,FALLECIDO,MUJER,PEATON,,,,
2020-02-19 03:13:32,-4.012747,-79.208076,Av. 8 de Diciembre,SOLO_DANOS,Colision Multiple,Mal estado de la via,,,,,,,,,,,,
2020-01-26 18:47:38,-4.002475,-79.197614,Av. Cuxibamba,CON_FALLECIDOS,Caida,Inobservancia de senales,40,FALLECIDO,MUJER,MOTOCICLETA,,,,,,,,
2020-12-20 03:12:18,-3.994231,-79.200285,Calle Colon,CON_FALLECIDOS,Accidente Laboral,Equipo de seguridad deficiente,52,FALLECIDO,HOMBRE,CICLISTA,13,LESIONADO,MUJER,VEH_LIVIANO,7,LESIONADO,NO_REGISTRA,OTRO
2020-09-19 09:33:49,-3.978948,-79.189393,Calle Saraguro,SOLO_DANOS,Atropellamiento,Visibilidad reducida,,,,,,,,,,,,
2020-02-20 19:01:08,-4.032382,-79.211015,Calle Quito,CON_LESIONADOS,Incendio,Imprudencia del conductor,28,LESIONADO,NO_REGISTRA,OTRO,,,,,,,,
2020-07-03 09:48:04,-4.011194,-79.216018,Calle Bolivar,CON_FALLECIDOS,Incendio,Equipo de seguridad deficiente,72,FALLECIDO,MUJER,PEATON,76,FALLECIDO,HOMBRE,VEH_LIVIANO,78,LESIONADO,MUJER,MOTOCICLETA
2020-05-17 13:10:30,-4.018404,-79.226357,Av. 8 de Diciembre,SOLO_DANOS,Atropellamiento,Falla mecanica,46,LESIONADO,HOMBRE,VEH_LIVIANO,,,,,,,,
2020-08-07 03:16:29,-3.986877,-79.201281,Calle Quito,SOLO_DANOS,Choque Vehicular,Exceso de velocidad,,,,,,,,,,,,
2020-10-15 02:58:43,-4.017743,-79.188881,Av. Reinaldo Espinosa,CON_LESIONADOS,Accidente Laboral,Estado de embriaguez,11,LESIONADO,NO_REGISTRA,VEH_LIVIANO,69,LESIONADO,MUJER,CICLISTA,,,,
2020-06-09 20:24:40,-4.003308,-79.218264,Calle Sucre,SOLO_DANOS,Incendio,Imprudencia del conductor,,,,,,,,,,,,
2020-07-10 13:08:00,-4.017493,-79.204454,Calle Saraguro,SOLO_DANOS,Atropellamiento,Exceso de velocidad,,,,,,,,,,,,
2020-11-24 05:59:50,-4.031181,-79.202216,Via Loja - Zamora,CON_LESIONADOS,Choque Vehicular,Fatiga del conductor,68,LESIONADO,MUJER,OTRO,80,LESIONADO,HOMBRE,MOTOCICLETA,30,LESIONADO,NO_REGISTRA,VEH_LIVIANO
2020-10-24 06:37:15,-4.008844,-79.225143,Via Loja - Zamora,CON_LESIONADOS,Caida,Fatiga del conductor,26,LESIONADO,HOMBRE,PEATON,,,,,,,,
2020-11-30 21:19:24,-3.978540,-79.210473,Av. Reinaldo Espinosa,SOLO_DANOS,Atropellamiento,Mal estado de la via,,,,,,,,,,,,
2020-04-19 23:36:33,-3.981718,-79.177450,Av. Isidro Ayora,CON_LESIONADOS,Colision Multiple,Imprudencia del conductor,23,LESIONADO,NO_REGISTRA,PEATON,59,LESIONADO,MUJER,CICLISTA,39,LESIONADO,NO_REGISTRA,VEH_LIVIANO
2020-02-27 20:41:22,-4.029721,-79.223611,Calle 18 de Noviembre,CON_LESIONADOS,Caida,Inobservancia de senales,27,LESIONADO,HOMBRE,PEATON,45,LESIONADO,HOMBRE,SCOOTER,,,,
2020-05-30 09:25:02,-3.999486,-79.197644,Via Loja - Zamora,CON_FALLECIDOS,Choque Vehicular,Visibilidad reducida,61,FALLECIDO,NO_REGISTRA,SCOOTER,69,LESIONADO,MUJER,PEATON,29,LESIONADO,MUJER,CICLISTA
2020-05-17 13:27:54,-3.979977,-79.213489,Av. Universitaria,SOLO_DANOS,Caida,Fatiga del conductor,,,,,,,,,,,,
2020-12-10 10:08:10,-3.998506,-79.188808,Via Loja - Zamora,CON_LESIONADOS,Colision Multiple,Factores externos,50,LESIONADO,MUJER,VEH_LIVIANO,,,,,,,,
2020-10-28 14:42:33,-4.016482,-79.202684,Av. 8 de Diciembre,CON_LESIONADOS,Incendio,Equipo de seguridad deficiente,76,LESIONADO,HOMBRE,OTRO,11,LESIONADO,MUJER,SCOOTER,69,LESIONADO,HOMBRE,PEATON
2020-10-21 02:45:17,-3.996068,-79.206209,Av. Cuxibamba,CON_FALLECIDOS,Accidente Laboral,Imprudencia del conductor,78,FALLECIDO,MUJER,MOTOCICLETA,50,LESIONADO,NO_REGISTRA,MOTOCICLETA,,,,
2020-04-10 17:42:53,-3.982566,-79.190588,Calle Imbabura,SOLO_DANOS,Incendio,Inobservancia de senales,,,,,,,,,,,,
2020-02-25 08:25:34,-4.024901,-79.172633,Av. Cuxibamba,CON_FALLECIDOS,Choque Vehicular,Via resbaladiza o mojada,77,FALLECIDO,NO_REGISTRA,CICLISTA,50,FALLECIDO,MUJER,SCOOTER,58,LESIONADO,MUJER,CICLISTA
2020-06-12 00:46:31,-3.979932,-79.198120,Calle Miguel Riofrio,CON_LESIONADOS,Caida,Via resbaladiza o mojada,59,LESIONADO,NO_REGISTRA,PEATON,,,,,,,,
2020-09-18 06:38:38,-4.019772,-79.219935,Calle Mercadillo,CON_LESIONADOS,Incendio,Factores externos,73,LESIONADO,HOMBRE,OTRO,13,LESIONADO,MUJER,VEH_LIVIANO,44,LESIONADO,MUJER,MOTOCICLETA
2020-04-26 22:04:11,-4.007337,-79.180610,Calle 10 de Agosto,CON_LESIONADOS,Atropellamiento,Imprudencia del conductor,7,LESIONADO,MUJER,SCOOTER,42,LESIONADO,MUJER,VEH_LIVIANO,,,,
2020-07-20 14:32:25,-3.993160,-79.228841,Av. Orillas del Zamora,CON_FALLECIDOS,Atropellamiento,Factores externos,28,FALLECIDO,NO_REGISTRA,PEATON,,,,,,,,
2020-11-27 14:18:42,-3.993601,-79.199525,Via Loja - Zamora,SOLO_DANOS,Choque Vehicular,Inobservancia de senales,,,,,,,,,,,,
2020-04-12 02:56:39,-4.004374,-79.198786,Calle 18 de Noviembre,CON_LESIONADOS,Caida,Exceso de velocidad,54,LESIONADO,NO_REGISTRA,MOTOCICLETA,18,LESIONADO,NO_REGISTRA,MOTOCICLETA,25,LESIONADO,HOMBRE,PEATON
2020-01-15 19:33:15,-3.989898,-79.215674,Via Loja - Zamora,SOLO_DANOS,Volcamiento,Fatiga del conductor,,,,,,,,,,,,
2020-11-25 15:41:25,-4.032330,-79.188397,Calle 10 de Agosto,CON_FALLECIDOS,Accidente Laboral,Distraccion (celular/radio),47,FALLECIDO,HOMBRE,VEH_LIVIANO,18,LESIONADO,NO_REGISTRA,CICLISTA,47,LESIONADO,HOMBRE,SCOOTER
2020-12-08 14:02:53,-3.983139,-79.221591,Calle 10 de Agosto,CON_FALLECIDOS,Choque Vehicular,Via resbaladiza o mojada,40,FALLECIDO,HOMBRE,VEH_LIVIANO,63,FALLECIDO,HOMBRE,SCOOTER,63,LESIONADO,HOMBRE,MOTOCICLETA
2020-07-12 02:20:26,-4.000946,-79.184086,Calle Colon,CON_LESIONADOS,Volcamiento,Visibilidad reducida,56,LESIONADO,NO_REGISTRA,SCOOTER,23,LESIONADO,MUJER,PEATON,,,,
2020-02-09 03:24:00,-3.994604,-79.228849,Av. 8 de Diciembre,CON_FALLECIDOS,Choque Vehicular,Visibilidad reducida,85,FALLECIDO,HOMBRE,VEH_LIVIANO,54,FALLECIDO,NO_REGISTRA,MOTOCICLETA,76,LESIONADO,MUJER,VEH_LIVIANO
2020-02-26 02:49:30,-3.995181,-79.228665,Calle Mercadillo,CON_FALLECIDOS,Choque Vehicular,Visibilidad reducida,29,FALLECIDO,NO_REGISTRA,PEATON,50,FALLECIDO,MUJER,SCOOTER,,,,
2020-04-29 08:09:19,-3.980158,-79.182417,Calle Mercadillo,SOLO_DANOS,Accidente Laboral,Visibilidad reducida,,,,,,,,,,,,
2020-08-10 09:51:56,-3.992439,-79.207290,Calle Quito,CON_FALLECIDOS,Choque Vehicular,Factores externos,30,FALLECIDO,HOMBRE,VEH_LIVIANO,76,FALLECIDO,NO_REGISTRA,SCOOTER,43,LESIONADO,HOMBRE,VEH_LIVIANO
2020-08-05 04:14:05,-4.010100,-79.194694,Calle Mercadillo,CON_FALLECIDOS,Choque Vehicular,Factores externos,33,FALLECIDO,MUJER,PEATON,78,FALLECIDO,NO_REGISTRA,SCOOTER,,,,
2020-03-30 18:39:15,-4.023171,-79.200996,Ruta 35,CON_FALLECIDOS,Atropellamiento,Equipo de seguridad deficiente,28,FALLECIDO,NO_REGISTRA,SCOOTER,36,LESIONADO,HOMBRE,MOTOCICLETA,,,,
2020-04-19 14:35:32,-3.994103,-79.221740,Calle Bolivar,CON_LESIONADOS,Colision Multiple,Factores externos,20,LESIONADO,MUJER,CICLISTA,,,,,,,,
2020-11-25 17:36:51,-4.002215,-79.188225,Av. Rosa Hermosa,SOLO_DANOS,Choque Vehicular,Imprudencia del conductor,,,,,,,,,,,,
2020-07-06 03:45:38,-4.033856,-79.185259,Av. Isidro Ayora,CON_FALLECIDOS,Colision Multiple,Exceso de velocidad,67,FALLECIDO,MUJER,PEATON,76,LESIONADO,MUJER,PEATON,,,,
2020-07-23 20:14:33,-4.028276,-79.190956,Calle Mercadillo,CON_FALLECIDOS,Volcamiento,Falla mecanica,58,FALLECIDO,NO_REGISTRA,CICLISTA,79,FALLECIDO,NO_REGISTRA,SCOOTER,,,,
2020-10-24 21:01:42,-3.996359,-79.187402,Av. Cuxibamba,CON_FALLECIDOS,Volcamiento,Visibilidad reducida,44,FALLECIDO,NO_REGISTRA,SCOOTER,,,,,,,,
2020-09-23 23:44:50,-4.001741,-79.182573,Calle Mercadillo,CON_LESIONADOS,Choque Vehicular,Estado de embriaguez,80,LESIONADO,NO_REGISTRA,MOTOCICLETA,73,LESIONADO,MUJER,OTRO,30,LESIONADO,MUJER,MOTOCICLETA
2020-03-28 09:43:47,-4.015563,-79.210964,Calle Rocafuerte,SOLO_DANOS,Incendio,Distraccion (celular/radio),,,,,,,,,,,,
2020-12-16 16:07:21,-4.023392,-79.213431,Calle Saraguro,SOLO_DANOS,Colision Multiple,Exceso de velocidad,,,,,,,,,,,,
2020-05-22 11:30:41,-3.993906,-79.230475,Av. Manuel Agustin Aguirre,CON_FALLECIDOS,Colision Multiple,Distraccion (celular/radio),34,FALLECIDO,HOMBRE,CICLISTA,29,LESIONADO,HOMBRE,VEH_LIVIANO,29,LESIONADO,HOMBRE,SCOOTER
2020-07-14 23:01:47,-4.011841,-79.225249,Calle Quito,CON_FALLECIDOS,Colision Multiple,Exceso de velocidad,67,FALLECIDO,HOMBRE,CICLISTA,31,LESIONADO,HOMBRE,CICLISTA,6,LESIONADO,NO_REGISTRA,CICLISTA
2020-08-07 02:10:13,-3.982827,-79.198582,Av. Cuxibamba,CON_LESIONADOS,Atropellamiento,Distraccion (celular/radio),74,LESIONADO,HOMBRE,SCOOTER,26,LESIONADO,MUJER,SCOOTER,43,LESIONADO,MUJER,OTRO
2020-07-12 04:42:03,-4.000594,-79.200918,Av. 8 de Diciembre,CON_LESIONADOS,Atropellamiento,Estado de embriaguez,67,LESIONADO,HOMBRE,VEH_LIVIANO,,,,,,,,
2020-11-08 04:58:35,-3.992307,-79.215309,Via Loja - Zamora,SOLO_DANOS,Choque Vehicular,Fatiga del conductor,55,LESIONADO,NO_REGISTRA,CICLISTA,,,,,,,,
2020-07-01 03:36:57,-4.013919,-79.189880,Calle Rocafuerte,SOLO_DANOS,Colision Multiple,Fatiga del conductor,8,LESIONADO,HOMBRE,MOTOCICLETA,,,,,,,,
2020-08-20 01:00:27,-3.992949,-79.207284,Ruta 35,CON_FALLECIDOS,Accidente Laboral,Equipo de seguridad deficiente,19,FALLECIDO,NO_REGISTRA,PEATON,61,LESIONADO,NO_REGISTRA,PEATON,61,LESIONADO,HOMBRE,OTRO
2020-04-17 13:33:16,-3.998795,-79.226012,Via Loja - Catamayo,CON_LESIONADOS,Atropellamiento,Mal estado de la via,6,LESIONADO,MUJER,CICLISTA,,,,,,,,
2020-07-15 22:45:09,-4.003423,-79.210012,Via Loja - Catamayo,SOLO_DANOS,Choque Vehicular,Falla mecanica,69,LESIONADO,MUJER,CICLISTA,,,,,,,,
2020-02-12 08:39:27,-3.990772,-79.216197,Av. Metropolitana,SOLO_DANOS,Volcamiento,Mal estado de la via,,,,,,,,,,,,
2020-05-20 01:10:47,-4.006610,-79.214712,Calle 10 de Agosto,SOLO_DANOS,Colision Multiple,Equipo de seguridad deficiente,,,,,,,,,,,,
2020-04-04 02:29:28,-4.034487,-79.227392,Av. Orillas del Zamora,CON_LESIONADOS,Volcamiento,Imprudencia del conductor,60,LESIONADO,MUJER,PEATON,56,LESIONADO,NO_REGISTRA,OTRO,,,,
2020-09-03 14:39:08,-4.001458,-79.183281,Calle Mercadillo,CON_LESIONADOS,Caida,Visibilidad reducida,59,LESIONADO,NO_REGISTRA,VEH_LIVIANO,,,,,,,,
2020-06-01 20:21:05,-4.001173,-79.221020,Calle Bolivar,CON_LESIONADOS,Caida,Exceso de velocidad,12,LESIONADO,MUJER,VEH_LIVIANO,,,,,,,,
2020-11-16 06:38:23,-4.009802,-79.205968,Calle Colon,CON_LESIONADOS,Choque Vehicular,Exceso de velocidad,16,LESIONADO,MUJER,OTRO,10,LESIONADO,NO_REGISTRA,VEH_LIVIANO,55,LESIONADO,MUJER,OTRO
2020-06-12 11:52:50,-4.032818,-79.173049,Av. Universitaria,CON_FALLECIDOS,Accidente Laboral,Visibilidad reducida,85,FALLECIDO,HOMBRE,VEH_LIVIANO,7,LESIONADO,MUJER,MOTOCICLETA,25,LESIONADO,HOMBRE,OTRO
2020-12-07 17:21:11,-4.035469,-79.217832,Calle Azogues,CON_LESIONADOS,Colision Multiple,Falla mecanica,67,LESIONADO,NO_REGISTRA,CICLISTA,,,,,,,,
2020-03-08 13:42:30,-4.034394,-79.188034,Av. 8 de Diciembre,CON_FALLECIDOS,Atropellamiento,Estado de embriaguez,79,FALLECIDO,MUJER,PEATON,70,FALLECIDO,NO_REGISTRA,PEATON,59,LESIONADO,HOMBRE,MOTOCICLETA
2020-06-30 01:32:25,-4.017767,-79.217308,Calle Mercadillo,CON_FALLECIDOS,Choque Vehicular,Fatiga del conductor,66,FALLECIDO,MUJER,PEATON,29,FALLECIDO,HOMBRE,OTRO,73,LESIONADO,HOMBRE,MOTOCICLETA
2020-10-06 05:00:08,-4.032775,-79.217238,Av. Orillas del Zamora,CON_FALLECIDOS,Incendio,Imprudencia del conductor,36,FALLECIDO,HOMBRE,CICLISTA,,,,,,,,
2020-12-19 19:07:38,-3.997846,-79.199918,Calle Miguel Riofrio,CON_FALLECIDOS,Accidente Laboral,Factores externos,58,FALLECIDO,MUJER,MOTOCICLETA,29,LESIONADO,MUJER,SCOOTER,,,,
2020-11-16 05:30:12,-4.009814,-79.180750,Calle 10 de Agosto,CON_LESIONADOS,Accidente Laboral,Equipo de seguridad deficiente,30,LESIONADO,NO_REGISTRA,SCOOTER,,,,,,,,
2020-05-10 05:35:04,-4.002527,-79.209075,Av. Manuel Agustin Aguirre,CON_FALLECIDOS,Volcamiento,Distraccion (celular/radio),18,FALLECIDO,MUJER,SCOOTER,75,LESIONADO,NO_REGISTRA,MOTOCICLETA,,,,
2020-09-30 16:36:09,-4.007801,-79.183010,Av. 8 de Diciembre,SOLO_DANOS,Choque Vehicular,Falla mecanica,,,,,,,,,,,,
2020-07-03 21:00:36,-3.996993,-79.198020,Calle Mercadillo,CON_LESIONADOS,Colision Multiple,Imprudencia del conductor,62,LESIONADO,HOMBRE,CICLISTA,56,LESIONADO,MUJER,VEH_LIVIANO,,,,
2020-10-29 01:34:07,-4.028141,-79.200016,Calle 18 de Noviembre,CON_FALLECIDOS,Volcamiento,Imprudencia del conductor,83,FALLECIDO,HOMBRE,VEH_LIVIANO,73,LESIONADO,HOMBRE,OTRO,28,LESIONADO,HOMBRE,VEH_LIVIANO
2020-06-04 06:49:39,-3.977388,-79.221635,Calle Quito,CON_LESIONADOS,Colision Multiple,Equipo de seguridad deficiente,77,LESIONADO,NO_REGISTRA,PEATON,,,,,,,,
2020-09-19 00:19:50,-4.005947,-79.200024,Av. Isidro Ayora,CON_FALLECIDOS,Incendio,Visibilidad reducida,23,FALLECIDO,NO_REGISTRA,SCOOTER,69,FALLECIDO,NO_REGISTRA,SCOOTER,48,LESIONADO,NO_REGISTRA,VEH_LIVIANO
2020-06-30 07:54:13,-4.027326,-79.172836,Av. Reinaldo Espinosa,CON_LESIONADOS,Choque Vehicular,Via resbaladiza o mojada,72,LESIONADO,HOMBRE,SCOOTER,21,LESIONADO,NO_REGISTRA,OTRO,44,LESIONADO,NO_REGISTRA,PEATON
2020-12-11 08:55:08,-3.992078,-79.221200,Calle Rocafuerte,SOLO_DANOS,Caida,Visibilidad reducida,,,,,,,,,,,,
2020-03-28 22:10:28,-3.981689,-79.176376,Calle Ramon Borrero,SOLO_DANOS,Atropellamiento,Distraccion (celular/radio),,,,,,,,,,,,
2020-06-07 22:32:07,-4.006915,-79.195893,Calle 10 de Agosto,SOLO_DANOS,Incendio,Falla mecanica,,,,,,,,,,,,
2020-06-28 21:20:07,-4.027262,-79.208455,Calle 18 de Noviembre,CON_FALLECIDOS,Choque Vehicular,Falla mecanica,32,FALLECIDO,MUJER,SCOOTER,12,LESIONADO,HOMBRE,CICLISTA,,,,
2020-07-12 21:59:28,-4.017410,-79.186998,Calle 18 de Noviembre,CON_FALLECIDOS,Atropellamiento,Imprudencia del conductor,73,FALLECIDO,MUJER,CICLISTA,68,FALLECIDO,NO_REGISTRA,CICLISTA,42,LESIONADO,NO_REGISTRA,VEH_LIVIANO
2020-01-01 20:15:33,-4.016602,-79.173400,Av. Gran Colombia,SOLO_DANOS,Volcamiento,Distraccion (celular/radio),,,,,,,,,,,,
2020-08-21 07:00:22,-4.004322,-79.202227,Ruta 35,CON_FALLECIDOS,Atropellamiento,Via resbaladiza o mojada,33,FALLECIDO,NO_REGISTRA,VEH_LIVIANO,79,LESIONADO,HOMBRE,SCOOTER,,,,
2020-07-26 07:09:00,-3.989375,-79.199105,Calle Rocafuerte,CON_FALLECIDOS,Colision Multiple,Visibilidad reducida,24,FALLECIDO,HOMBRE,MOTOCICLETA,26,FALLECIDO,NO_REGISTRA,SCOOTER,,,,
2020-10-11 13:09:51,-3.994908,-79.198473,Via Loja - Zamora,CON_FALLECIDOS,Choque Vehicular,Inobservancia de senales,32,FALLECIDO,HOMBRE,OTRO,25,FALLECIDO,HOMBRE,CICLISTA,21,LESIONADO,HOMBRE,MOTOCICLETA
2020-09-26 06:54:38,-3.992146,-79.230953,Av. Manuel Agustin Aguirre,SOLO_DANOS,Choque Vehicular,Imprudencia del conductor,,,,,,,,,,,,
2020-09-24 07:41:42,-4.019452,-79.201722,Av. Manuel Agustin Aguirre,CON_FALLECIDOS,Volcamiento,Mal estado de la via,18,FALLECIDO,HOMBRE,OTRO,73,FALLECIDO,NO_REGISTRA,PEATON,47,LESIONADO,HOMBRE,CICLISTA
2020-01-28 02:09:55,-4.014506,-79.219288,Av. Rosa Hermosa,SOLO_DANOS,Volcamiento,Imprudencia del conductor,,,,,,,,,,,,
2020-03-19 12:10:40,-4.034533,-79.223963,Calle Ramon Borrero,SOLO_DANOS,Accidente Laboral,Mal estado de la via,,,,,,,,,,,,
2020-10-14 05:59:45,-4.012170,-79.211794,Av. Rosa Hermosa,SOLO_DANOS,Colision Multiple,Inobservancia de senales,,,,,,,,,,,,
2020-08-12 09:12:56,-4.015432,-79.204061,Av. 8 de Diciembre,CON_LESIONADOS,Atropellamiento,Fatiga del conductor,47,LESIONADO,HOMBRE,CICLISTA,,,,,,,,
2020-11-04 01:26:00,-3.995910,-79.204868,Av. Cuxibamba,SOLO_DANOS,Caida,Visibilidad reducida,,,,,,,,,,,,
2020-11-18 18:46:08,-4.034483,-79.177189,Via Loja - Zamora,CON_FALLECIDOS,Atropellamiento,Exceso de velocidad,56,FALLECIDO,HOMBRE,CICLISTA,21,LESIONADO,HOMBRE,SCOOTER,,,,
2020-04-21 22:58:56,-4.009592,-79.207875,Calle Imbabura,SOLO_DANOS,Incendio,Mal estado de la via,,,,,,,,,,,,
2020-02-22 07:09:47,-4.035296,-79.206167,Via Loja - Zamora,CON_FALLECIDOS,Accidente Laboral,Fatiga del conductor,78,FALLECIDO,HOMBRE,MOTOCICLETA,41,LESIONADO,HOMBRE,SCOOTER,,,,
2020-12-31 09:35:05,-4.029115,-79.229946,Av. Isidro Ayora,SOLO_DANOS,Atropellamiento,Equipo de seguridad deficiente,,,,,,,,,,,,
2020-03-21 16:44:13,-4.032666,-79.196942,Av. Cuxibamba,CON_FALLECIDOS,Colision Multiple,Distraccion (celular/radio),43,FALLECIDO,NO_REGISTRA,VEH_LIVIANO,48,FALLECIDO,NO_REGISTRA,PEATON,,,,
2020-06-03 09:08:38,-4.035670,-79.212266,Av. Universitaria,CON_FALLECIDOS,Volcamiento,Mal estado de la via,28,FALLECIDO,NO_REGISTRA,SCOOTER,26,LESIONADO,MUJER,MOTOCICLETA,75,LESIONADO,MUJER,CICLISTA
2020-12-07 15:25:29,-3.987582,-79.178628,Av. Isidro Ayora,CON_FALLECIDOS,Accidente Laboral,Falla mecanica,29,FALLECIDO,HOMBRE,PEATON,61,FALLECIDO,HOMBRE,VEH_LIVIANO,7,LESIONADO,NO_REGISTRA,OTRO
2020-06-03 19:24:15,-4.006106,-79.216827,Via Loja - Catamayo,SOLO_DANOS,Accidente Laboral,Fatiga del conductor,,,,,,,,,,,,
2020-08-03 21:33:28,-3.990966,-79.230542,Calle 10 de Agosto,CON_FALLECIDOS,Colision Multiple,Estado de embriaguez,39,FALLECIDO,MUJER,VEH_LIVIANO,48,LESIONADO,NO_REGISTRA,CICLISTA,,,,
2020-03-13 03:37:28,-3.978210,-79.226815,Av. Isidro Ayora,CON_FALLECIDOS,Atropellamiento,Mal estado de la via,26,FALLECIDO,HOMBRE,SCOOTER,70,LESIONADO,HOMBRE,MOTOCICLETA,58,LESIONADO,NO_REGISTRA,SCOOTER
2020-11-05 03:00:18,-4.033314,-79.229764,Calle Colon,CON_LESIONADOS,Accidente Laboral,Factores externos,18,LESIONADO,NO_REGISTRA,CICLISTA,12,LESIONADO,HOMBRE,SCOOTER,78,LESIONADO,HOMBRE,CICLISTA
2020-05-01 14:43:05,-4.005476,-79.214846,Calle Ramon Borrero,CON_FALLECIDOS,Accidente Laboral,Estado de embriaguez,73,FALLECIDO,NO_REGISTRA,PEATON,25,FALLECIDO,MUJER,MOTOCICLETA,75,LESIONADO,NO_REGISTRA,PEATON
2020-04-06 11:18:05,-3.987033,-79.188830,Calle Colon,CON_LESIONADOS,Atropellamiento,Via resbaladiza o mojada,69,LESIONADO,MUJER,MOTOCICLETA,45,LESIONADO,HOMBRE,PEATON,,,,
2020-04-27 08:50:21,-3.993169,-79.190277,Av. 8 de Diciembre,CON_FALLECIDOS,Colision Multiple,Inobservancia de senales,40,FALLECIDO,HOMBRE,PEATON,37,FALLECIDO,MUJER,CICLISTA,39,LESIONADO,NO_REGISTRA,PEATON
2020-12-27 11:16:13,-4.035842,-79.216482,Calle Colon,SOLO_DANOS,Caida,Distraccion (celular/radio),,,,,,,,,,,,
2020-12-22 02:32:09,-4.016892,-79.181757,Calle Ramon Borrero,CON_LESIONADOS,Volcamiento,Fatiga del conductor,43,LESIONADO,MUJER,MOTOCICLETA,,,,,,,,
2020-04-14 00:26:56,-3.983740,-79.183803,Av. Universitaria,SOLO_DANOS,Atropellamiento,Imprudencia del conductor,,,,,,,,,,,,
2020-10-26 15:21:55,-3.985040,-79.213360,Via Loja - Zamora,CON_FALLECIDOS,Colision Multiple,Factores externos,58,FALLECIDO,MUJER,MOTOCICLETA,47,LESIONADO,NO_REGISTRA,OTRO,69,LESIONADO,HOMBRE,MOTOCICLETA
2020-11-04 08:33:36,-4.019405,-79.208896,Av. Rosa Hermosa,SOLO_DANOS,Caida,Inobservancia de senales,,,,,,,,,,,,
2020-09-19 22:57:05,-3.994876,-79.226562,Av. Orillas del Zamora,CON_LESIONADOS,Incendio,Mal estado de la via,21,LESIONADO,HOMBRE,OTRO,44,LESIONADO,NO_REGISTRA,PEATON,13,LESIONADO,NO_REGISTRA,CICLISTA
2020-09-04 10:54:08,-3.984679,-79.211951,Calle Miguel Riofrio,SOLO_DANOS,Colision Multiple,Visibilidad reducida,,,,,,,,,,,,
2020-07-25 07:35:43,-3.981343,-79.224241,Av. Isidro Ayora,SOLO_DANOS,Colision Multiple,Estado de embriaguez,,,,,,,,,,,,
2020-01-24 04:58:13,-4.023404,-79.216864,Calle Imbabura,CON_LESIONADOS,Atropellamiento,Equipo de seguridad deficiente,59,LESIONADO,MUJER,SCOOTER,63,LESIONADO,MUJER,PEATON,26,LESIONADO,HOMBRE,MOTOCICLETA
2020-03-19 15:12:00,-3.999326,-79.230773,Via Loja - Catamayo,CON_LESIONADOS,Choque Vehicular,Via resbaladiza o mojada,76,LESIONADO,MUJER,PEATON,,,,,,,,
2020-02-28 08:55:59,-4.007533,-79.188342,Calle Montufar,SOLO_DANOS,Choque Vehicular,Imprudencia del conductor,,,,,,,,,,,,
2020-04-19 10:23:30,-4.028659,-79.195285,Av. Gran Colombia,SOLO_DANOS,Volcamiento,Imprudencia del conductor,,,,,,,,,,,,
2020-10-07 04:30:20,-4.014718,-79.202754,Av. Gran Colombia,CON_LESIONADOS,Caida,Visibilidad reducida,14,LESIONADO,HOMBRE,OTRO,14,LESIONADO,NO_REGISTRA,VEH_LIVIANO,26,LESIONADO,NO_REGISTRA,CICLISTA
2020-05-27 06:32:53,-4.016304,-79.174217,Av. Metropolitana,CON_FALLECIDOS,Choque Vehicular,Visibilidad reducida,47,FALLECIDO,NO_REGISTRA,MOTOCICLETA,,,,,,,,
2020-09-16 16:21:59,-4.004409,-79.205845,Calle Bolivar,CON_LESIONADOS,Accidente Laboral,Equipo de seguridad deficiente,64,LESIONADO,NO_REGISTRA,OTRO,40,LESIONADO,HOMBRE,SCOOTER,80,LESIONADO,HOMBRE,PEATON
2020-11-27 00:54:40,-3.980872,-79.209384,Av. Manuel Agustin Aguirre,CON_LESIONADOS,Caida,Equipo de seguridad deficiente,55,LESIONADO,HOMBRE,VEH_LIVIANO,44,LESIONADO,NO_REGISTRA,OTRO,,,,
2020-05-31 11:14:17,-3.985729,-79.222085,Av. 8 de Diciembre,CON_FALLECIDOS,Atropellamiento,Visibilidad reducida,81,FALLECIDO,NO_REGISTRA,OTRO,,,,,,,,
